Date,MaxTemperature,MaxTemperatureNormal,MaxTemperatureDeparture,MinTemperature,MinTemperatureNormal,MinTemperatureDeparture,AvgTemperature,AvgTemperatureNormal,AvgTemperatureDeparture,AtObsTemperature,PrecipitationNormal,PrecipitationDeparture,Snowfall,SnowfallNormal,SnowfallDeparture,SnowDepth,HDD,HDDNormal,HDDDeparture,CDD,CDDNormal,CDDDeparture,GDD,Precipitation,Year,Month,Day
6/21/12,96,81.2,14.8,73,59.1,13.9,84.5,70.1,14.4,M,0.12,-0.12,0,0,0,0,0,1,-1,20,6,14,35,0,2012,6,21
6/22/12,94,81.4,12.6,69,59.4,9.6,81.5,70.4,11.1,M,0.12,0.02,0,0,0,0,0,1,-1,17,6,11,32,0.14,2012,6,22
6/23/12,87,81.6,5.4,62,59.7,2.3,74.5,70.7,3.8,M,0.12,0.11,0,0,0,0,0,0,0,10,6,4,25,0.23,2012,6,23
6/24/12,85,81.9,3.1,57,59.9,-2.9,71,70.9,0.1,M,0.12,-0.12,0,0,0,0,0,0,0,6,6,0,21,0,2012,6,24
6/25/12,74,82.1,-8.1,59,60.2,-1.2,66.5,71.1,-4.6,M,0.12,0.64,0,0,0,0,0,0,0,2,6,-4,17,0.76,2012,6,25
6/26/12,72,82.3,-10.3,52,60.4,-8.4,62,71.4,-9.4,M,0.12,-0.12,0,0,0,0,3,0,3,0,7,-7,12,0,2012,6,26
6/27/12,81,82.5,-1.5,60,60.6,-0.6,70.5,71.6,-1.1,M,0.12,-0.12,0,0,0,0,0,0,0,6,7,-1,21,0,2012,6,27
6/28/12,87,82.7,4.3,60,60.9,-0.9,73.5,71.8,1.7,M,0.12,-0.12,0,0,0,0,0,0,0,9,7,2,24,0,2012,6,28
6/29/12,95,82.9,12.1,70,61.1,8.9,82.5,72,10.5,M,0.11,-0.11,0,0,0,0,0,0,0,18,7,11,33,0,2012,6,29
6/30/12,93,83.1,9.9,66,61.3,4.7,79.5,72.2,7.3,M,0.12,-0.12,0,0,0,0,0,0,0,15,7,8,30,0,2012,6,30
7/1/12,92,83.3,8.7,67,61.4,5.6,79.5,72.4,7.1,M,0.11,0.42,0,0,0,0,0,0,0,15,8,7,30,0.53,2012,7,1
7/2/12,85,83.5,1.5,62,61.6,0.4,73.5,72.5,1,M,0.12,0.03,0,0,0,0,0,0,0,9,8,1,24,0.15,2012,7,2
7/3/12,87,83.6,3.4,61,61.8,-0.8,74,72.7,1.3,M,0.11,-0.11,0,0,0,0,0,0,0,9,8,1,24,0,2012,7,3
7/4/12,91,83.8,7.2,69,61.9,7.1,80,72.9,7.1,M,0.12,-0.06,0,0,0,0,0,0,0,15,8,7,30,0.06,2012,7,4
7/5/12,88,83.9,4.1,67,62.1,4.9,77.5,73,4.5,M,0.12,-0.12,0,0,0,0,0,0,0,13,8,5,28,0,2012,7,5
7/6/12,90,84,6,62,62.2,-0.2,76,73.1,2.9,M,0.12,-0.12,0,0,0,0,0,0,0,11,8,3,26,0,2012,7,6
7/7/12,92,84.2,7.8,71,62.3,8.7,81.5,73.2,8.3,M,0.12,-0.12,0,0,0,0,0,0,0,17,8,9,32,0,2012,7,7
7/8/12,91,84.3,6.7,64,62.4,1.6,77.5,73.4,4.1,M,0.12,-0.12,0,0,0,0,0,0,0,13,8,5,28,0,2012,7,8
7/9/12,85,84.4,0.6,59,62.5,-3.5,72,73.5,-1.5,M,0.13,-0.13,0,0,0,0,0,0,0,7,9,-2,22,0,2012,7,9
7/10/12,87,84.5,2.5,58,62.6,-4.6,72.5,73.6,-1.1,M,0.13,-0.13,0,0,0,0,0,0,0,8,9,-1,23,0,2012,7,10
7/11/12,88,84.6,3.4,60,62.7,-2.7,74,73.6,0.4,M,0.13,-0.13,0,0,0,0,0,0,0,9,9,0,24,0,2012,7,11
7/12/12,91,84.6,6.4,63,62.8,0.2,77,73.7,3.3,M,0.14,-0.14,0,0,0,0,0,0,0,12,9,3,27,0,2012,7,12
7/13/12,91,84.7,6.3,66,62.9,3.1,78.5,73.8,4.7,M,0.14,-0.14,0,0,0,0,0,0,0,14,9,5,29,0,2012,7,13
7/14/12,92,84.7,7.3,70,62.9,7.1,81,73.8,7.2,M,0.14,-0.14,0,0,0,0,0,0,0,16,9,7,31,0,2012,7,14
7/15/12,87,84.8,2.2,68,63,5,77.5,73.9,3.6,M,0.14,0,0,0,0,0,0,0,0,13,9,4,28,0.14,2012,7,15
7/16/12,92,84.8,7.2,70,63,7,81,73.9,7.1,M,0.13,-0.13,0,0,0,0,0,0,0,16,9,7,31,0,2012,7,16
7/17/12,96,84.9,11.1,70,63,7,83,73.9,9.1,M,0.14,-0.14,0,0,0,0,0,0,0,18,9,9,33,0,2012,7,17
7/18/12,100,84.9,15.1,77,63.1,13.9,88.5,74,14.5,M,0.14,0.19,0,0,0,0,0,0,0,24,9,15,39,0.33,2012,7,18
7/19/12,83,84.9,-1.9,69,63.1,5.9,76,74,2,M,0.14,-0.14,0,0,0,0,0,0,0,11,9,2,26,0,2012,7,19
7/20/12,71,84.9,-13.9,61,63.1,-2.1,66,74,-8,M,0.13,0.31,0,0,0,0,0,0,0,1,9,-8,16,0.44,2012,7,20
7/21/12,81,84.9,-3.9,58,63.1,-5.1,69.5,74,-4.5,M,0.14,-0.14,0,0,0,0,0,0,0,5,9,-4,20,0,2012,7,21
7/22/12,86,84.9,1.1,60,63.1,-3.1,73,74,-1,M,0.14,-0.14,0,0,0,0,0,0,0,8,9,-1,23,0,2012,7,22
7/23/12,85,84.9,0.1,67,63.1,3.9,76,74,2,M,0.14,-0.09,0,0,0,0,0,0,0,11,9,2,26,0.05,2012,7,23
7/24/12,91,84.8,6.2,67,63.1,3.9,79,74,5,M,0.14,-0.14,0,0,0,0,0,0,0,14,9,5,29,0,2012,7,24
7/25/12,86,84.8,1.2,60,63.1,-3.1,73,73.9,-0.9,M,0.14,-0.14,0,0,0,0,0,0,0,8,9,-1,23,0,2012,7,25
7/26/12,88,84.8,3.2,69,63,6,78.5,73.9,4.6,M,0.15,-0.12,0,0,0,0,0,0,0,14,9,5,29,0.03,2012,7,26
7/27/12,86,84.7,1.3,71,63,8,78.5,73.9,4.6,M,0.14,0.1,0,0,0,0,0,0,0,14,9,5,29,0.24,2012,7,27
7/28/12,81,84.7,-3.7,68,63,5,74.5,73.8,0.7,M,0.16,1.73,0,0,0,0,0,0,0,10,9,1,25,1.89,2012,7,28
7/29/12,77,84.7,-7.7,67,62.9,4.1,72,73.8,-1.8,M,0.15,0.33,0,0,0,0,0,0,0,7,9,-2,22,0.48,2012,7,29
7/30/12,84,84.6,-0.6,60,62.9,-2.9,72,73.7,-1.7,M,0.16,-0.16,0,0,0,0,0,0,0,7,9,-2,22,0,2012,7,30
7/31/12,77,84.5,-7.5,64,62.8,1.2,70.5,73.7,-3.2,M,0.15,-0.15,0,0,0,0,0,0,0,6,9,-3,21,0,2012,7,31
8/1/12,87,84.5,2.5,65,62.8,2.2,76,73.6,2.4,M,0.15,-0.13,0,0,0,0,0,0,0,11,9,2,26,0.02,2012,8,1
8/2/12,91,84.4,6.6,66,62.7,3.3,78.5,73.6,4.9,M,0.15,-0.15,0,0,0,0,0,0,0,14,9,5,29,0,2012,8,2
8/3/12,94,84.3,9.7,71,62.7,8.3,82.5,73.5,9,M,0.15,-0.15,0,0,0,0,0,0,0,18,9,9,33,0,2012,8,3
8/4/12,94,84.2,9.8,71,62.6,8.4,82.5,73.4,9.1,M,0.15,-0.15,0,0,0,0,0,0,0,18,8,10,33,0,2012,8,4
8/5/12,92,84.2,7.8,72,62.5,9.5,82,73.3,8.7,M,0.14,0.77,0,0,0,0,0,0,0,17,8,9,32,0.91,2012,8,5
8/6/12,84,84.1,-0.1,64,62.5,1.5,74,73.3,0.7,M,0.15,-0.15,0,0,0,0,0,0,0,9,8,1,24,0,2012,8,6
8/7/12,85,84,1,59,62.4,-3.4,72,73.2,-1.2,M,0.15,-0.15,0,0,0,0,0,0,0,7,8,-1,22,0,2012,8,7
8/8/12,88,83.9,4.1,61,62.3,-1.3,74.5,73.1,1.4,M,0.14,-0.14,0,0,0,0,0,0,0,10,8,2,25,0,2012,8,8
8/9/12,91,83.8,7.2,72,62.2,9.8,81.5,73,8.5,M,0.14,-0.14,0,0,0,0,0,0,0,17,8,9,32,0,2012,8,9
8/10/12,85,83.7,1.3,70,62.1,7.9,77.5,72.9,4.6,M,0.14,0.55,0,0,0,0,0,0,0,13,8,5,28,0.69,2012,8,10
8/11/12,86,83.6,2.4,70,62,8,78,72.8,5.2,M,0.14,-0.14,0,0,0,0,0,0,0,13,8,5,28,0,2012,8,11
8/12/12,89,83.5,5.5,69,61.9,7.1,79,72.7,6.3,M,0.12,-0.12,0,0,0,0,0,0,0,14,8,6,29,0,2012,8,12
8/13/12,86,83.3,2.7,63,61.8,1.2,74.5,72.6,1.9,M,0.13,-0.13,0,0,0,0,0,0,0,10,8,2,25,0,2012,8,13
8/14/12,82,83.2,-1.2,63,61.7,1.3,72.5,72.4,0.1,M,0.14,-0.14,0,0,0,0,0,0,0,8,8,0,23,0,2012,8,14
8/15/12,83,83.1,-0.1,64,61.5,2.5,73.5,72.3,1.2,M,0.13,1.2,0,0,0,0,0,0,0,9,8,1,24,1.33,2012,8,15
8/16/12,86,82.9,3.1,66,61.4,4.6,76,72.2,3.8,M,0.12,-0.12,0,0,0,0,0,0,0,11,7,4,26,0,2012,8,16
8/17/12,89,82.8,6.2,60,61.3,-1.3,74.5,72,2.5,M,0.13,0.33,0,0,0,0,0,0,0,10,7,3,25,0.46,2012,8,17
8/18/12,80,82.6,-2.6,57,61.1,-4.1,68.5,71.9,-3.4,M,0.12,0.01,0,0,0,0,0,0,0,4,7,-3,19,0.13,2012,8,18
8/19/12,77,82.5,-5.5,53,60.9,-7.9,65,71.7,-6.7,M,0.13,-0.13,0,0,0,0,0,0,0,0,7,-7,15,0,2012,8,19
8/20/12,81,82.3,-1.3,54,60.8,-6.8,67.5,71.6,-4.1,M,0.12,-0.12,0,0,0,0,0,0,0,3,7,-4,18,0,2012,8,20
8/21/12,82,82.2,-0.2,61,60.6,0.4,71.5,71.4,0.1,M,0.12,-0.12,0,0,0,0,0,0,0,7,7,0,22,0,2012,8,21
8/22/12,84,82,2,55,60.4,-5.4,69.5,71.2,-1.7,M,0.11,-0.11,0,0,0,0,0,0,0,5,7,-2,20,0,2012,8,22
8/23/12,86,81.8,4.2,60,60.2,-0.2,73,71,2,M,0.12,-0.12,0,0,0,0,0,0,0,8,6,2,23,0,2012,8,23
8/24/12,86,81.6,4.4,61,60,1,73.5,70.8,2.7,M,0.11,-0.11,0,0,0,0,0,0,0,9,6,3,24,0,2012,8,24
8/25/12,85,81.4,3.6,63,59.8,3.2,74,70.6,3.4,M,0.12,-0.12,0,0,0,0,0,0,0,9,6,3,24,0,2012,8,25
8/26/12,84,81.2,2.8,60,59.6,0.4,72,70.4,1.6,M,0.1,-0.1,0,0,0,0,0,1,-1,7,6,1,22,0,2012,8,26
8/27/12,86,81,5,58,59.4,-1.4,72,70.2,1.8,M,0.11,-0.07,0,0,0,0,0,1,-1,7,6,1,22,0.04,2012,8,27
8/28/12,86,80.8,5.2,67,59.1,7.9,76.5,69.9,6.6,M,0.1,0.44,0,0,0,0,0,1,-1,12,6,6,27,0.54,2012,8,28
8/29/12,78,80.5,-2.5,57,58.9,-1.9,67.5,69.7,-2.2,M,0.1,-0.1,0,0,0,0,0,1,-1,3,5,-2,18,0,2012,8,29
8/30/12,81,80.3,0.7,50,58.6,-8.6,65.5,69.5,-4,M,0.1,-0.1,0,0,0,0,0,1,-1,1,5,-4,16,0,2012,8,30
8/31/12,90,80,10,55,58.3,-3.3,72.5,69.2,3.3,M,0.1,-0.1,0,0,0,0,0,1,-1,8,5,3,23,0,2012,8,31
9/1/12,88,79.8,8.2,67,58,9,77.5,68.9,8.6,M,0.11,0.48,0,0,0,0,0,1,-1,13,5,8,28,0.59,2012,9,1
9/2/12,83,79.5,3.5,61,57.8,3.2,72,68.6,3.4,M,0.11,-0.11,0,0,0,0,0,1,-1,7,5,2,22,0,2012,9,2
9/3/12,80,79.2,0.8,57,57.5,-0.5,68.5,68.4,0.1,M,0.1,-0.1,0,0,0,0,0,1,-1,4,5,-1,19,0,2012,9,3
9/4/12,75,79,-4,66,57.1,8.9,70.5,68.1,2.4,M,0.11,-0.08,0,0,0,0,0,1,-1,6,4,2,21,0.03,2012,9,4
9/5/12,84,78.7,5.3,67,56.8,10.2,75.5,67.7,7.8,M,0.11,0.12,0,0,0,0,0,1,-1,11,4,7,26,0.23,2012,9,5
9/6/12,82,78.4,3.6,65,56.5,8.5,73.5,67.4,6.1,M,0.1,-0.1,0,0,0,0,0,1,-1,9,4,5,24,0,2012,9,6
9/7/12,87,78.1,8.9,66,56.1,9.9,76.5,67.1,9.4,M,0.11,-0.11,0,0,0,0,0,2,-2,12,4,8,27,0,2012,9,7
9/8/12,82,77.7,4.3,64,55.8,8.2,73,66.8,6.2,M,0.11,0.51,0,0,0,0,0,2,-2,8,4,4,23,0.62,2012,9,8
9/9/12,77,77.4,-0.4,59,55.4,3.6,68,66.4,1.6,M,0.12,-0.11,0,0,0,0,0,2,-2,3,3,0,18,0.01,2012,9,9
9/10/12,71,77.1,-6.1,51,55.1,-4.1,61,66.1,-5.1,M,0.11,-0.11,0,0,0,0,4,2,2,0,3,-3,11,0,2012,9,10
9/11/12,74,76.7,-2.7,48,54.7,-6.7,61,65.7,-4.7,M,0.12,-0.12,0,0,0,0,4,2,2,0,3,-3,11,0,2012,9,11
9/12/12,80,76.4,3.6,46,54.3,-8.3,63,65.3,-2.3,M,0.12,-0.12,0,0,0,0,2,3,-1,0,3,-3,13,0,2012,9,12
9/13/12,83,76,7,52,53.9,-1.9,67.5,65,2.5,M,0.12,-0.12,0,0,0,0,0,3,-3,3,3,0,18,0,2012,9,13
9/14/12,82,75.7,6.3,55,53.5,1.5,68.5,64.6,3.9,M,0.14,-0.14,0,0,0,0,0,3,-3,4,3,1,19,0,2012,9,14
9/15/12,73,75.3,-2.3,53,53.1,-0.1,63,64.2,-1.2,M,0.13,-0.11,0,0,0,0,2,3,-1,0,2,-2,13,0.02,2012,9,15
9/16/12,73,74.9,-1.9,49,52.7,-3.7,61,63.8,-2.8,M,0.14,-0.14,0,0,0,0,4,3,1,0,2,-2,11,0,2012,9,16
9/17/12,78,74.5,3.5,44,52.3,-8.3,61,63.4,-2.4,M,0.13,-0.13,0,0,0,0,4,4,0,0,2,-2,11,0,2012,9,17
9/18/12,75,74.1,0.9,54,51.8,2.2,64.5,63,1.5,M,0.14,0.97,0,0,0,0,0,4,-4,0,2,-2,15,1.11,2012,9,18
9/19/12,69,73.8,-4.8,48,51.4,-3.4,58.5,62.6,-4.1,M,0.14,-0.13,0,0,0,0,6,4,2,0,2,-2,9,0.01,2012,9,19
9/20/12,70,73.4,-3.4,45,51,-6,57.5,62.2,-4.7,M,0.15,-0.15,0,0,0,0,7,4,3,0,2,-2,8,0,2012,9,20
9/21/12,72,73,-1,48,50.6,-2.6,60,61.8,-1.8,M,0.13,-0.13,0,0,0,0,5,5,0,0,2,-2,10,0,2012,9,21
9/22/12,75,72.6,2.4,47,50.1,-3.1,61,61.3,-0.3,M,0.14,0.26,0,0,0,0,4,5,-1,0,1,-1,11,0.4,2012,9,22
9/23/12,69,72.2,-3.2,45,49.7,-4.7,57,60.9,-3.9,M,0.14,-0.14,0,0,0,0,8,5,3,0,1,-1,7,0,2012,9,23
9/24/12,67,71.8,-4.8,42,49.3,-7.3,54.5,60.5,-6,M,0.15,-0.15,0,0,0,0,10,6,4,0,1,-1,5,0,2012,9,24
9/25/12,74,71.3,2.7,42,48.8,-6.8,58,60.1,-2.1,M,0.14,-0.14,0,0,0,0,7,6,1,0,1,-1,8,0,2012,9,25
9/26/12,71,70.9,0.1,60,48.4,11.6,65.5,59.7,5.8,M,0.15,-0.14,0,0,0,0,0,6,-6,1,1,0,16,0.01,2012,9,26
9/27/12,74,70.5,3.5,56,48,8,65,59.2,5.8,M,0.15,-0.15,0,0,0,0,0,7,-7,0,1,-1,15,0,2012,9,27
9/28/12,56,70.1,-14.1,52,47.5,4.5,54,58.8,-4.8,M,0.15,1.29,0,0,0,0,11,7,4,0,1,-1,4,1.44,2012,9,28
9/29/12,60,69.7,-9.7,53,47.1,5.9,56.5,58.4,-1.9,M,0.15,-0.14,0,0,0,0,8,7,1,0,1,-1,7,0.01,2012,9,29
9/30/12,66,69.3,-3.3,50,46.7,3.3,58,58,0,M,0.16,-0.07,0,0,0,0,7,8,-1,0,1,-1,8,0.09,2012,9,30
10/1/12,70,68.9,1.1,49,46.3,2.7,59.5,57.6,1.9,M,0.15,-0.15,0,0,0,M,5,8,-3,0,1,-1,10,0,2012,10,1
10/2/12,66,68.5,-2.5,55,45.9,9.1,60.5,57.2,3.3,M,0.16,0.29,0,0,0,M,4,8,-4,0,1,-1,11,0.45,2012,10,2
10/3/12,68,68.1,-0.1,59,45.5,13.5,63.5,56.8,6.7,M,0.14,-0.09,0,0,0,M,1,9,-8,0,1,-1,14,0.05,2012,10,3
10/4/12,67,67.7,-0.7,62,45.1,16.9,64.5,56.4,8.1,M,0.15,0.34,0,0,0,M,0,9,-9,0,1,-1,15,0.49,2012,10,4
10/5/12,78,67.3,10.7,52,44.7,7.3,65,56,9,M,0.15,-0.15,0,0,0,M,0,10,-10,0,1,-1,15,0,2012,10,5
10/6/12,78,66.9,11.1,49,44.3,4.7,63.5,55.6,7.9,M,0.16,-0.16,0,0,0,M,1,10,-9,0,0,0,14,0,2012,10,6
10/7/12,55,66.5,-11.5,39,43.9,-4.9,47,55.2,-8.2,M,0.15,-0.04,0,0,0,M,18,10,8,0,0,0,0,0.11,2012,10,7
10/8/12,56,66.1,-10.1,37,43.5,-6.5,46.5,54.8,-8.3,M,0.15,-0.15,0,0,0,M,18,11,7,0,0,0,0,0,2012,10,8
10/9/12,58,65.7,-7.7,46,43.1,2.9,52,54.4,-2.4,M,0.15,-0.15,0,0,0,M,13,11,2,0,0,0,2,0,2012,10,9
10/10/12,63,65.3,-2.3,48,42.8,5.2,55.5,54,1.5,M,0.15,0.13,0,0,0,M,9,11,-2,0,0,0,6,0.28,2012,10,10
10/11/12,59,64.9,-5.9,39,42.4,-3.4,49,53.7,-4.7,M,0.15,-0.15,0,0,0,M,16,12,4,0,0,0,0,0,2012,10,11
10/12/12,57,64.5,-7.5,33,42.1,-9.1,45,53.3,-8.3,M,0.15,-0.14,0,0,0,M,20,12,8,0,0,0,0,0.01,2012,10,12
10/13/12,55,64.1,-9.1,27,41.8,-14.8,41,52.9,-11.9,M,0.15,-0.15,0,0,0,M,24,12,12,0,0,0,0,0,2012,10,13
10/14/12,69,63.8,5.2,46,41.4,4.6,57.5,52.6,4.9,M,0.14,-0.07,0,0,0,M,7,13,-6,0,0,0,8,0.07,2012,10,14
10/15/12,73,63.4,9.6,58,41.1,16.9,65.5,52.2,13.3,M,0.15,0.35,0,0,0,M,0,13,-13,1,0,1,16,0.5,2012,10,15
10/16/12,58,63,-5,36,40.8,-4.8,47,51.9,-4.9,M,0.14,-0.14,0,0,0,M,18,13,5,0,0,0,0,0,2012,10,16
10/17/12,61,62.6,-1.6,33,40.5,-7.5,47,51.6,-4.6,M,0.14,-0.14,0,0,0,M,18,14,4,0,0,0,0,0,2012,10,17
10/18/12,68,62.3,5.7,37,40.2,-3.2,52.5,51.2,1.3,M,0.14,-0.14,0,0,0,M,12,14,-2,0,0,0,3,0,2012,10,18
10/19/12,66,61.9,4.1,54,39.9,14.1,60,50.9,9.1,M,0.13,1.07,0,0,0,M,5,14,-9,0,0,0,10,1.2,2012,10,19
10/20/12,75,61.5,13.5,51,39.6,11.4,63,50.6,12.4,M,0.14,-0.14,0,0,0,M,2,14,-12,0,0,0,13,0,2012,10,20
10/21/12,66,61.2,4.8,42,39.4,2.6,54,50.3,3.7,M,0.14,-0.14,0,0,0,M,11,15,-4,0,0,0,4,0,2012,10,21
10/22/12,67,60.8,6.2,52,39.1,12.9,59.5,50,9.5,M,0.14,-0.14,0,0,0,M,5,15,-10,0,0,0,10,0,2012,10,22
10/23/12,61,60.5,0.5,43,38.8,4.2,52,49.7,2.3,M,0.13,-0.09,0,0,0,M,13,15,-2,0,0,0,2,0.04,2012,10,23
10/24/12,56,60.1,-4.1,50,38.6,11.4,53,49.3,3.7,M,0.13,-0.13,0,0,0,M,12,16,-4,0,0,0,3,0,2012,10,24
10/25/12,62,59.8,2.2,49,38.3,10.7,55.5,49,6.5,M,0.13,-0.13,0,0,0,M,9,16,-7,0,0,0,6,0,2012,10,25
10/26/12,66,59.4,6.6,54,38.1,15.9,60,48.7,11.3,M,0.13,-0.13,0,0,0,M,5,16,-11,0,0,0,10,0,2012,10,26
10/27/12,63,59,4,56,37.9,18.1,59.5,48.5,11,M,0.13,-0.13,0,0,0,M,5,17,-12,0,0,0,10,0,2012,10,27
10/28/12,57,58.7,-1.7,50,37.6,12.4,53.5,48.2,5.3,M,0.13,-0.13,0,0,0,M,11,17,-6,0,0,0,4,0,2012,10,28
10/29/12,68,58.3,9.7,51,37.4,13.6,59.5,47.9,11.6,M,0.12,0.6,0,0.1,-0.1,M,5,17,-12,0,0,0,10,0.72,2012,10,29
10/30/12,66,58,8,53,37.2,15.8,59.5,47.6,11.9,M,0.13,-0.12,0,0,0,M,5,17,-12,0,0,0,10,0.01,2012,10,30
10/31/12,56,57.6,-1.6,46,36.9,9.1,51,47.3,3.7,M,0.12,-0.05,0,0,0,M,14,18,-4,0,0,0,1,0.07,2012,10,31
11/1/12,55,57.2,-2.2,42,36.7,5.3,48.5,47,1.5,M,0.13,-0.13,0,0,0,M,16,18,-2,0,0,0,0,0,2012,11,1
11/2/12,54,56.9,-2.9,42,36.5,5.5,48,46.7,1.3,M,0.13,-0.13,0,0.1,-0.1,M,17,18,-1,0,0,0,0,0,2012,11,2
11/3/12,52,56.5,-4.5,37,36.3,0.7,44.5,46.4,-1.9,M,0.13,-0.13,0,0,0,M,20,19,1,0,0,0,0,0,2012,11,3
11/4/12,52,56.2,-4.2,35,36.1,-1.1,43.5,46.1,-2.6,M,0.12,-0.12,0,0,0,M,21,19,2,0,0,0,0,0,2012,11,4
11/5/12,45,55.8,-10.8,28,35.9,-7.9,36.5,45.8,-9.3,M,0.12,-0.12,0,0.1,-0.1,M,28,19,9,0,0,0,0,0,2012,11,5
11/6/12,42,55.4,-13.4,20,35.6,-15.6,31,45.5,-14.5,M,0.13,-0.13,0,0,0,M,34,19,15,0,0,0,0,0,2012,11,6
11/7/12,35,55,-20,27,35.4,-8.4,31,45.2,-14.2,M,0.13,-0.01,1.6,0.1,1.5,M,34,20,14,0,0,0,0,0.12,2012,11,7
11/8/12,43,54.7,-11.7,32,35.2,-3.2,37.5,44.9,-7.4,M,0.12,-0.07,0.9,0,0.9,M,27,20,7,0,0,0,0,0.05,2012,11,8
11/9/12,54,54.3,-0.3,34,35,-1,44,44.6,-0.6,M,0.13,-0.13,0,0,0,M,21,20,1,0,0,0,0,0,2012,11,9
11/10/12,59,53.9,5.1,39,34.7,4.3,49,44.3,4.7,M,0.12,-0.12,0,0.1,-0.1,M,16,21,-5,0,0,0,0,0,2012,11,10
11/11/12,64,53.5,10.5,40,34.5,5.5,52,44,8,M,0.12,-0.12,0,0,0,M,13,21,-8,0,0,0,2,0,2012,11,11
11/12/12,65,53.1,11.9,39,34.3,4.7,52,43.7,8.3,M,0.12,-0.11,0,0.1,-0.1,M,13,21,-8,0,0,0,2,0.01,2012,11,12
11/13/12,63,52.7,10.3,37,34,3,50,43.4,6.6,M,0.13,-0.04,0,0,0,M,15,22,-7,0,0,0,0,0.09,2012,11,13
11/14/12,47,52.3,-5.3,30,33.8,-3.8,38.5,43,-4.5,M,0.13,-0.13,0,0.1,-0.1,M,26,22,4,0,0,0,0,0,2012,11,14
11/15/12,45,51.9,-6.9,28,33.5,-5.5,36.5,42.7,-6.2,M,0.13,-0.13,0,0.1,-0.1,M,28,22,6,0,0,0,0,0,2012,11,15
11/16/12,47,51.5,-4.5,28,33.3,-5.3,37.5,42.4,-4.9,M,0.13,-0.13,0,0,0,M,27,23,4,0,0,0,0,0,2012,11,16
11/17/12,50,51.1,-1.1,28,33,-5,39,42,-3,M,0.13,-0.13,0,0.1,-0.1,M,26,23,3,0,0,0,0,0,2012,11,17
11/18/12,49,50.7,-1.7,25,32.7,-7.7,37,41.7,-4.7,M,0.14,-0.14,0,0,0,M,28,23,5,0,0,0,0,0,2012,11,18
11/19/12,49,50.3,-1.3,25,32.5,-7.5,37,41.4,-4.4,M,0.14,-0.14,0,0.1,-0.1,M,28,24,4,0,0,0,0,0,2012,11,19
11/20/12,50,49.9,0.1,26,32.2,-6.2,38,41,-3,M,0.13,-0.13,0,0.1,-0.1,M,27,24,3,0,0,0,0,0,2012,11,20
11/21/12,52,49.4,2.6,32,31.9,0.1,42,40.7,1.3,M,0.14,-0.14,0,0.1,-0.1,M,23,24,-1,0,0,0,0,0,2012,11,21
11/22/12,56,49,7,26,31.6,-5.6,41,40.3,0.7,M,0.14,-0.14,0,0.1,-0.1,M,24,25,-1,0,0,0,0,0,2012,11,22
11/23/12,56,48.6,7.4,26,31.3,-5.3,41,39.9,1.1,M,0.14,-0.11,0,0,0,M,24,25,-1,0,0,0,0,0.03,2012,11,23
11/24/12,47,48.2,-1.2,33,31,2,40,39.6,0.4,M,0.13,-0.13,0,0.1,-0.1,M,25,25,0,0,0,0,0,0,2012,11,24
11/25/12,40,47.7,-7.7,30,30.7,-0.7,35,39.2,-4.2,M,0.13,-0.13,0,0.2,-0.2,M,30,26,4,0,0,0,0,0,2012,11,25
11/26/12,46,47.3,-1.3,26,30.4,-4.4,36,38.8,-2.8,M,0.13,-0.13,0,0,0,M,29,26,3,0,0,0,0,0,2012,11,26
11/27/12,34,46.9,-12.9,27,30,-3,30.5,38.5,-8,M,0.12,-0.02,0.4,0.1,0.3,M,34,27,7,0,0,0,0,0.1,2012,11,27
11/28/12,41,46.5,-5.5,28,29.7,-1.7,34.5,38.1,-3.6,M,0.14,-0.14,0,0.1,-0.1,M,30,27,3,0,0,0,0,0,2012,11,28
11/29/12,44,46,-2,26,29.4,-3.4,35,37.7,-2.7,M,0.13,-0.13,0,0.2,-0.2,M,30,27,3,0,0,0,0,0,2012,11,29
11/30/12,37,45.6,-8.6,29,29,0,33,37.3,-4.3,M,0.13,-0.13,0,0.1,-0.1,0,32,28,4,0,0,0,0,0,2012,11,30
12/1/12,31,45.2,-14.2,28,28.7,-0.7,29.5,36.9,-7.4,M,0.12,-0.11,0.2,0.2,0,0,35,28,7,0,0,0,0,0.01,2012,12,1
12/2/12,47,44.8,2.2,31,28.3,2.7,39,36.5,2.5,M,0.13,-0.09,0,0.1,-0.1,0,26,28,-2,0,0,0,0,0.04,2012,12,2
12/3/12,57,44.4,12.6,31,28,3,44,36.2,7.8,M,0.13,-0.13,0,0.2,-0.2,0,21,29,-8,0,0,0,0,0,2012,12,3
12/4/12,56,43.9,12.1,29,27.6,1.4,42.5,35.8,6.7,M,0.13,-0.12,0,0.2,-0.2,0,22,29,-7,0,0,0,0,0.01,2012,12,4
12/5/12,55,43.5,11.5,32,27.2,4.8,43.5,35.4,8.1,M,0.12,-0.1,0,0.1,-0.1,0,21,30,-9,0,0,0,0,0.02,2012,12,5
12/6/12,41,43.1,-2.1,21,26.9,-5.9,31,35,-4,M,0.12,-0.12,0,0.2,-0.2,0,34,30,4,0,0,0,0,0,2012,12,6
12/7/12,41,42.7,-1.7,20,26.5,-6.5,30.5,34.6,-4.1,M,0.12,-0.05,0,0.2,-0.2,0,34,30,4,0,0,0,0,0.07,2012,12,7
