,Date,MaxTemperature,MaxTemperatureNormal,MaxTemperatureDeparture,MinTemperature,MinTemperatureNormal,MinTemperatureDeparture,AvgTemperature,AvgTemperatureNormal,AvgTemperatureDeparture,PrecipitationNormal,PrecipitationDeparture,Snowfall,SnowfallNormal,SnowfallDeparture,SnowDepth,HDD,HDDNormal,HDDDeparture,CDD,CDDNormal,CDDDeparture,GDD,Precipitation,Year,Month,Day
164,6/13/80,78,79,-1,43,56.7,-13.7,60.5,67.9,-7.4,0.15,-0.15,0,0,0,0,4,1,3,0,4,-4,11,0,1980,6,13
165,6/14/80,84,79.3,4.7,52,57,-5,68,68.2,-0.2,0.15,-0.15,0,0,0,0,0,1,-1,3,4,-1,18,0,1980,6,14
166,6/15/80,87,79.6,7.4,54,57.3,-3.3,70.5,68.5,2,0.15,0.9,0,0,0,0,0,1,-1,6,5,1,21,1.05,1980,6,15
167,6/16/80,72,79.9,-7.9,60,57.7,2.3,66,68.8,-2.8,0.15,-0.13,0,0,0,0,0,1,-1,1,5,-4,16,0.02,1980,6,16
168,6/17/80,77,80.1,-3.1,53,58,-5,65,69,-4,0.13,-0.13,0,0,0,0,0,1,-1,0,5,-5,15,0,1980,6,17
169,6/18/80,80,80.4,-0.4,54,58.3,-4.3,67,69.3,-2.3,0.14,-0.14,0,0,0,0,0,1,-1,2,5,-3,17,0,1980,6,18
170,6/19/80,83,80.7,2.3,53,58.6,-5.6,68,69.6,-1.6,0.14,-0.14,0,0,0,0,0,1,-1,3,5,-2,18,0,1980,6,19
171,6/20/80,71,80.9,-9.9,55,58.9,-3.9,63,69.9,-6.9,0.13,-0.13,0,0,0,0,2,1,1,0,6,-6,13,0,1980,6,20
172,6/21/80,75,81.2,-6.2,55,59.1,-4.1,65,70.1,-5.1,0.12,-0.12,0,0,0,0,0,1,-1,0,6,-6,15,0,1980,6,21
173,6/22/80,83,81.4,1.6,51,59.4,-8.4,67,70.4,-3.4,0.12,-0.12,0,0,0,0,0,1,-1,2,6,-4,17,0,1980,6,22
174,6/23/80,87,81.6,5.4,54,59.7,-5.7,70.5,70.7,-0.2,0.12,-0.12,0,0,0,0,0,0,0,6,6,0,21,0,1980,6,23
175,6/24/80,93,81.9,11.1,70,59.9,10.1,81.5,70.9,10.6,0.12,-0.12,0,0,0,0,0,0,0,17,6,11,32,0,1980,6,24
176,6/25/80,92,82.1,9.9,64,60.2,3.8,78,71.1,6.9,0.12,-0.12,0,0,0,0,0,0,0,13,6,7,28,0,1980,6,25
177,6/26/80,89,82.3,6.7,66,60.4,5.6,77.5,71.4,6.1,0.12,-0.12,0,0,0,0,0,0,0,13,7,6,28,0,1980,6,26
178,6/27/80,94,82.5,11.5,67,60.6,6.4,80.5,71.6,8.9,0.12,-0.12,0,0,0,0,0,0,0,16,7,9,31,0,1980,6,27
179,6/28/80,79,82.7,-3.7,57,60.9,-3.9,68,71.8,-3.8,0.12,-0.06,0,0,0,0,0,0,0,3,7,-4,18,0.06,1980,6,28
180,6/29/80,73,82.9,-9.9,62,61.1,0.9,67.5,72,-4.5,0.11,1.32,0,0,0,0,0,0,0,3,7,-4,18,1.43,1980,6,29
181,6/30/80,74,83.1,-9.1,62,61.3,0.7,68,72.2,-4.2,0.12,0.07,0,0,0,0,0,0,0,3,7,-4,18,0.19,1980,6,30
182,7/1/80,82,83.3,-1.3,57,61.4,-4.4,69.5,72.4,-2.9,0.11,-0.11,0,0,0,0,0,0,0,5,8,-3,20,0,1980,7,1
183,7/2/80,75,83.5,-8.5,64,61.6,2.4,69.5,72.5,-3,0.12,-0.03,0,0,0,0,0,0,0,5,8,-3,20,0.09,1980,7,2
184,7/3/80,84,83.6,0.4,63,61.8,1.2,73.5,72.7,0.8,0.11,-0.11,0,0,0,0,0,0,0,9,8,1,24,0,1980,7,3
185,7/4/80,89,83.8,5.2,63,61.9,1.1,76,72.9,3.1,0.12,-0.12,0,0,0,0,0,0,0,11,8,3,26,0,1980,7,4
186,7/5/80,87,83.9,3.1,60,62.1,-2.1,73.5,73,0.5,0.12,0.18,0,0,0,0,0,0,0,9,8,1,24,0.3,1980,7,5
187,7/6/80,77,84,-7,59,62.2,-3.2,68,73.1,-5.1,0.12,-0.12,0,0,0,0,0,0,0,3,8,-5,18,0,1980,7,6
188,7/7/80,82,84.2,-2.2,53,62.3,-9.3,67.5,73.2,-5.7,0.12,-0.12,0,0,0,0,0,0,0,3,8,-5,18,0,1980,7,7
189,7/8/80,76,84.3,-8.3,57,62.4,-5.4,66.5,73.4,-6.9,0.12,-0.12,0,0,0,0,0,0,0,2,8,-6,17,0,1980,7,8
190,7/9/80,84,84.4,-0.4,53,62.5,-9.5,68.5,73.5,-5,0.13,-0.13,0,0,0,0,0,0,0,4,9,-5,19,0,1980,7,9
191,7/10/80,84,84.5,-0.5,62,62.6,-0.6,73,73.6,-0.6,0.13,-0.13,0,0,0,0,0,0,0,8,9,-1,23,0,1980,7,10
192,7/11/80,89,84.6,4.4,66,62.7,3.3,77.5,73.6,3.9,0.13,-0.1,0,0,0,0,0,0,0,13,9,4,28,0.03,1980,7,11
193,7/12/80,77,84.6,-7.6,64,62.8,1.2,70.5,73.7,-3.2,0.14,-0.14,0,0,0,0,0,0,0,6,9,-3,21,0,1980,7,12
194,7/13/80,82,84.7,-2.7,59,62.9,-3.9,70.5,73.8,-3.3,0.14,-0.14,0,0,0,0,0,0,0,6,9,-3,21,0,1980,7,13
195,7/14/80,87,84.7,2.3,56,62.9,-6.9,71.5,73.8,-2.3,0.14,-0.14,0,0,0,0,0,0,0,7,9,-2,22,0,1980,7,14
196,7/15/80,90,84.8,5.2,63,63,0,76.5,73.9,2.6,0.14,-0.14,0,0,0,0,0,0,0,12,9,3,27,0,1980,7,15
197,7/16/80,96,84.8,11.2,70,63,7,83,73.9,9.1,0.13,-0.12,0,0,0,0,0,0,0,18,9,9,33,0.01,1980,7,16
198,7/17/80,93,84.9,8.1,69,63,6,81,73.9,7.1,0.14,-0.12,0,0,0,0,0,0,0,16,9,7,31,0.02,1980,7,17
199,7/18/80,86,84.9,1.1,63,63.1,-0.1,74.5,74,0.5,0.14,-0.14,0,0,0,0,0,0,0,10,9,1,25,0,1980,7,18
200,7/19/80,89,84.9,4.1,60,63.1,-3.1,74.5,74,0.5,0.14,-0.14,0,0,0,0,0,0,0,10,9,1,25,0,1980,7,19
201,7/20/80,97,84.9,12.1,70,63.1,6.9,83.5,74,9.5,0.13,0.24,0,0,0,0,0,0,0,19,9,10,34,0.37,1980,7,20
202,7/21/80,98,84.9,13.1,71,63.1,7.9,84.5,74,10.5,0.14,0.02,0,0,0,0,0,0,0,20,9,11,35,0.16,1980,7,21
203,7/22/80,91,84.9,6.1,69,63.1,5.9,80,74,6,0.14,0.21,0,0,0,0,0,0,0,15,9,6,30,0.35,1980,7,22
204,7/23/80,84,84.9,-0.9,69,63.1,5.9,76.5,74,2.5,0.14,0.1,0,0,0,0,0,0,0,12,9,3,27,0.24,1980,7,23
205,7/24/80,84,84.8,-0.8,60,63.1,-3.1,72,74,-2,0.14,-0.14,0,0,0,0,0,0,0,7,9,-2,22,0,1980,7,24
206,7/25/80,86,84.8,1.2,59,63.1,-4.1,72.5,73.9,-1.4,0.14,-0.14,0,0,0,0,0,0,0,8,9,-1,23,0,1980,7,25
207,7/26/80,88,84.8,3.2,59,63,-4,73.5,73.9,-0.4,0.15,-0.15,0,0,0,0,0,0,0,9,9,0,24,0,1980,7,26
208,7/27/80,89,84.7,4.3,65,63,2,77,73.9,3.1,0.14,-0.14,0,0,0,0,0,0,0,12,9,3,27,0,1980,7,27
209,7/28/80,85,84.7,0.3,65,63,2,75,73.8,1.2,0.16,-0.16,0,0,0,0,0,0,0,10,9,1,25,0,1980,7,28
210,7/29/80,73,84.7,-11.7,68,62.9,5.1,70.5,73.8,-3.3,0.15,0.93,0,0,0,0,0,0,0,6,9,-3,21,1.08,1980,7,29
211,7/30/80,87,84.6,2.4,66,62.9,3.1,76.5,73.7,2.8,0.16,-0.16,0,0,0,0,0,0,0,12,9,3,27,0,1980,7,30
212,7/31/80,86,84.5,1.5,61,62.8,-1.8,73.5,73.7,-0.2,0.15,-0.15,0,0,0,0,0,0,0,9,9,0,24,0,1980,7,31
213,8/1/80,87,84.5,2.5,63,62.8,0.2,75,73.6,1.4,0.15,0,0,0,0,0,0,0,0,10,9,1,25,0.15,1980,8,1
214,8/2/80,91,84.4,6.6,67,62.7,4.3,79,73.6,5.4,0.15,-0.06,0,0,0,0,0,0,0,14,9,5,29,0.09,1980,8,2
215,8/3/80,89,84.3,4.7,68,62.7,5.3,78.5,73.5,5,0.15,0.12,0,0,0,0,0,0,0,14,9,5,29,0.27,1980,8,3
216,8/4/80,90,84.2,5.8,70,62.6,7.4,80,73.4,6.6,0.15,-0.15,0,0,0,0,0,0,0,15,8,7,30,0,1980,8,4
217,8/5/80,91,84.2,6.8,68,62.5,5.5,79.5,73.3,6.2,0.14,-0.14,0,0,0,0,0,0,0,15,8,7,30,0,1980,8,5
218,8/6/80,89,84.1,4.9,71,62.5,8.5,80,73.3,6.7,0.15,-0.07,0,0,0,0,0,0,0,15,8,7,30,0.08,1980,8,6
219,8/7/80,89,84,5,65,62.4,2.6,77,73.2,3.8,0.15,-0.15,0,0,0,0,0,0,0,12,8,4,27,0,1980,8,7
220,8/8/80,92,83.9,8.1,70,62.3,7.7,81,73.1,7.9,0.14,-0.14,0,0,0,0,0,0,0,16,8,8,31,0,1980,8,8
221,8/9/80,90,83.8,6.2,70,62.2,7.8,80,73,7,0.14,-0.14,0,0,0,0,0,0,0,15,8,7,30,0,1980,8,9
222,8/10/80,82,83.7,-1.7,59,62.1,-3.1,70.5,72.9,-2.4,0.14,-0.14,0,0,0,0,0,0,0,6,8,-2,21,0,1980,8,10
223,8/11/80,77,83.6,-6.6,67,62,5,72,72.8,-0.8,0.14,0.38,0,0,0,0,0,0,0,7,8,-1,22,0.52,1980,8,11
224,8/12/80,85,83.5,1.5,66,61.9,4.1,75.5,72.7,2.8,0.12,-0.05,0,0,0,0,0,0,0,11,8,3,26,0.07,1980,8,12
225,8/13/80,85,83.3,1.7,60,61.8,-1.8,72.5,72.6,-0.1,0.13,-0.13,0,0,0,0,0,0,0,8,8,0,23,0,1980,8,13
226,8/14/80,74,83.2,-9.2,60,61.7,-1.7,67,72.4,-5.4,0.14,-0.13,0,0,0,0,0,0,0,2,8,-6,17,0.01,1980,8,14
227,8/15/80,84,83.1,0.9,66,61.5,4.5,75,72.3,2.7,0.13,0.03,0,0,0,0,0,0,0,10,8,2,25,0.16,1980,8,15
228,8/16/80,74,82.9,-8.9,57,61.4,-4.4,65.5,72.2,-6.7,0.12,-0.12,0,0,0,0,0,0,0,1,7,-6,16,0,1980,8,16
229,8/17/80,79,82.8,-3.8,50,61.3,-11.3,64.5,72,-7.5,0.13,-0.13,0,0,0,0,0,0,0,0,7,-7,15,0,1980,8,17
230,8/18/80,81,82.6,-1.6,52,61.1,-9.1,66.5,71.9,-5.4,0.12,-0.05,0,0,0,0,0,0,0,2,7,-5,17,0.07,1980,8,18
231,8/19/80,75,82.5,-7.5,62,60.9,1.1,68.5,71.7,-3.2,0.13,-0.13,0,0,0,0,0,0,0,4,7,-3,19,0,1980,8,19
232,8/20/80,73,82.3,-9.3,62,60.8,1.2,67.5,71.6,-4.1,0.12,-0.12,0,0,0,0,0,0,0,3,7,-4,18,0,1980,8,20
233,8/21/80,72,82.2,-10.2,61,60.6,0.4,66.5,71.4,-4.9,0.12,-0.12,0,0,0,0,0,0,0,2,7,-5,17,0,1980,8,21
234,8/22/80,76,82,-6,61,60.4,0.6,68.5,71.2,-2.7,0.11,-0.11,0,0,0,0,0,0,0,4,7,-3,19,0,1980,8,22
235,8/23/80,83,81.8,1.2,56,60.2,-4.2,69.5,71,-1.5,0.12,-0.12,0,0,0,0,0,0,0,5,6,-1,20,0,1980,8,23
236,8/24/80,87,81.6,5.4,57,60,-3,72,70.8,1.2,0.11,-0.11,0,0,0,0,0,0,0,7,6,1,22,0,1980,8,24
237,8/25/80,85,81.4,3.6,60,59.8,0.2,72.5,70.6,1.9,0.12,-0.12,0,0,0,0,0,0,0,8,6,2,23,0,1980,8,25
238,8/26/80,89,81.2,7.8,59,59.6,-0.6,74,70.4,3.6,0.1,-0.1,0,0,0,0,0,1,-1,9,6,3,24,0,1980,8,26
239,8/27/80,90,81,9,65,59.4,5.6,77.5,70.2,7.3,0.11,-0.11,0,0,0,0,0,1,-1,13,6,7,28,0,1980,8,27
240,8/28/80,82,80.8,1.2,65,59.1,5.9,73.5,69.9,3.6,0.1,-0.07,0,0,0,0,0,1,-1,9,6,3,24,0.03,1980,8,28
241,8/29/80,73,80.5,-7.5,64,58.9,5.1,68.5,69.7,-1.2,0.1,-0.1,0,0,0,0,0,1,-1,4,5,-1,19,0,1980,8,29
242,8/30/80,81,80.3,0.7,62,58.6,3.4,71.5,69.5,2,0.1,-0.1,0,0,0,0,0,1,-1,7,5,2,22,0,1980,8,30
243,8/31/80,89,80,9,71,58.3,12.7,80,69.2,10.8,0.1,0.05,0,0,0,0,0,1,-1,15,5,10,30,0.15,1980,8,31
244,9/1/80,90,79.8,10.2,70,58,12,80,68.9,11.1,0.11,-0.11,0,0,0,0,0,1,-1,15,5,10,30,0,1980,9,1
245,9/2/80,94,79.5,14.5,71,57.8,13.2,82.5,68.6,13.9,0.11,-0.06,0,0,0,0,0,1,-1,18,5,13,33,0.05,1980,9,2
246,9/3/80,82,79.2,2.8,61,57.5,3.5,71.5,68.4,3.1,0.1,-0.1,0,0,0,0,0,1,-1,7,5,2,22,0,1980,9,3
247,9/4/80,83,79,4,56,57.1,-1.1,69.5,68.1,1.4,0.11,-0.11,0,0,0,0,0,1,-1,5,4,1,20,0,1980,9,4
248,9/5/80,75,78.7,-3.7,63,56.8,6.2,69,67.7,1.3,0.11,-0.1,0,0,0,0,0,1,-1,4,4,0,19,0.01,1980,9,5
249,9/6/80,85,78.4,6.6,61,56.5,4.5,73,67.4,5.6,0.1,0,0,0,0,0,0,1,-1,8,4,4,23,0.1,1980,9,6
250,9/7/80,80,78.1,1.9,55,56.1,-1.1,67.5,67.1,0.4,0.11,-0.11,0,0,0,0,0,2,-2,3,4,-1,18,0,1980,9,7
251,9/8/80,76,77.7,-1.7,50,55.8,-5.8,63,66.8,-3.8,0.11,-0.11,0,0,0,0,2,2,0,0,4,-4,13,0,1980,9,8
252,9/9/80,78,77.4,0.6,40,55.4,-15.4,59,66.4,-7.4,0.12,-0.12,0,0,0,0,6,2,4,0,3,-3,9,0,1980,9,9
253,9/10/80,73,77.1,-4.1,53,55.1,-2.1,63,66.1,-3.1,0.11,-0.11,0,0,0,0,2,2,0,0,3,-3,13,0,1980,9,10
254,9/11/80,81,76.7,4.3,44,54.7,-10.7,62.5,65.7,-3.2,0.12,-0.12,0,0,0,0,2,2,0,0,3,-3,13,0,1980,9,11
255,9/12/80,81,76.4,4.6,54,54.3,-0.3,67.5,65.3,2.2,0.12,-0.12,0,0,0,0,0,3,-3,3,3,0,18,0,1980,9,12
256,9/13/80,78,76,2,59,53.9,5.1,68.5,65,3.5,0.12,-0.12,0,0,0,0,0,3,-3,4,3,1,19,0,1980,9,13
257,9/14/80,81,75.7,5.3,64,53.5,10.5,72.5,64.6,7.9,0.14,-0.14,0,0,0,0,0,3,-3,8,3,5,23,0,1980,9,14
258,9/15/80,68,75.3,-7.3,53,53.1,-0.1,60.5,64.2,-3.7,0.13,-0.13,0,0,0,0,4,3,1,0,2,-2,11,0,1980,9,15
259,9/16/80,71,74.9,-3.9,45,52.7,-7.7,58,63.8,-5.8,0.14,-0.14,0,0,0,0,7,3,4,0,2,-2,8,0,1980,9,16
260,9/17/80,76,74.5,1.5,45,52.3,-7.3,60.5,63.4,-2.9,0.13,0.79,0,0,0,0,4,4,0,0,2,-2,11,0.92,1980,9,17
261,9/18/80,73,74.1,-1.1,50,51.8,-1.8,61.5,63,-1.5,0.14,-0.09,0,0,0,0,3,4,-1,0,2,-2,12,0.05,1980,9,18
262,9/19/80,74,73.8,0.2,45,51.4,-6.4,59.5,62.6,-3.1,0.14,-0.14,0,0,0,0,5,4,1,0,2,-2,10,0,1980,9,19
263,9/20/80,78,73.4,4.6,49,51,-2,63.5,62.2,1.3,0.15,-0.15,0,0,0,0,1,4,-3,0,2,-2,14,0,1980,9,20
264,9/21/80,88,73,15,65,50.6,14.4,76.5,61.8,14.7,0.13,-0.13,0,0,0,0,0,5,-5,12,2,10,27,0,1980,9,21
265,9/22/80,91,72.6,18.4,71,50.1,20.9,81,61.3,19.7,0.14,-0.14,0,0,0,0,0,5,-5,16,1,15,31,0,1980,9,22
266,9/23/80,82,72.2,9.8,56,49.7,6.3,69,60.9,8.1,0.14,-0.14,0,0,0,0,0,5,-5,4,1,3,19,0,1980,9,23
267,9/24/80,64,71.8,-7.8,43,49.3,-6.3,53.5,60.5,-7,0.15,-0.15,0,0,0,0,11,6,5,0,1,-1,4,0,1980,9,24
268,9/25/80,63,71.3,-8.3,42,48.8,-6.8,52.5,60.1,-7.6,0.14,-0.14,0,0,0,0,12,6,6,0,1,-1,3,0,1980,9,25
269,9/26/80,74,70.9,3.1,50,48.4,1.6,62,59.7,2.3,0.15,0.12,0,0,0,0,3,6,-3,0,1,-1,12,0.27,1980,9,26
270,9/27/80,60,70.5,-10.5,41,48,-7,50.5,59.2,-8.7,0.15,-0.15,0,0,0,0,14,7,7,0,1,-1,1,0,1980,9,27
271,9/28/80,72,70.1,1.9,35,47.5,-12.5,53.5,58.8,-5.3,0.15,-0.15,0,0,0,0,11,7,4,0,1,-1,4,0,1980,9,28
272,9/29/80,65,69.7,-4.7,42,47.1,-5.1,53.5,58.4,-4.9,0.15,-0.15,0,0,0,0,11,7,4,0,1,-1,4,0,1980,9,29
273,9/30/80,75,69.3,5.7,52,46.7,5.3,63.5,58,5.5,0.16,-0.16,0,0,0,0,1,8,-7,0,1,-1,14,0,1980,9,30
274,10/1/80,78,68.9,9.1,46,46.3,-0.3,62,57.6,4.4,0.15,-0.15,0,0,0,0,3,8,-5,0,1,-1,12,0,1980,10,1
275,10/2/80,76,68.5,7.5,52,45.9,6.1,64,57.2,6.8,0.16,-0.08,0,0,0,0,1,8,-7,0,1,-1,14,0.08,1980,10,2
276,10/3/80,67,68.1,-1.1,56,45.5,10.5,61.5,56.8,4.7,0.14,0.37,0,0,0,0,3,9,-6,0,1,-1,12,0.51,1980,10,3
277,10/4/80,69,67.7,1.3,47,45.1,1.9,58,56.4,1.6,0.15,-0.1,0,0,0,0,7,9,-2,0,1,-1,8,0.05,1980,10,4
278,10/5/80,64,67.3,-3.3,42,44.7,-2.7,53,56,-3,0.15,-0.15,0,0,0,0,12,10,2,0,1,-1,3,0,1980,10,5
279,10/6/80,64,66.9,-2.9,40,44.3,-4.3,52,55.6,-3.6,0.16,-0.16,0,0,0,0,13,10,3,0,0,0,2,0,1980,10,6
280,10/7/80,60,66.5,-6.5,39,43.9,-4.9,49.5,55.2,-5.7,0.15,-0.15,0,0,0,0,15,10,5,0,0,0,0,0,1980,10,7
281,10/8/80,69,66.1,2.9,35,43.5,-8.5,52,54.8,-2.8,0.15,-0.15,0,0,0,0,13,11,2,0,0,0,2,0,1980,10,8
282,10/9/80,65,65.7,-0.7,40,43.1,-3.1,52.5,54.4,-1.9,0.15,-0.15,0,0,0,0,12,11,1,0,0,0,3,0,1980,10,9
283,10/10/80,60,65.3,-5.3,30,42.8,-12.8,45,54,-9,0.15,-0.11,0,0,0,0,20,11,9,0,0,0,0,0.04,1980,10,10
284,10/11/80,62,64.9,-2.9,49,42.4,6.6,55.5,53.7,1.8,0.15,0.52,0,0,0,0,9,12,-3,0,0,0,6,0.67,1980,10,11
285,10/12/80,63,64.5,-1.5,42,42.1,-0.1,52.5,53.3,-0.8,0.15,-0.15,0,0,0,0,12,12,0,0,0,0,3,0,1980,10,12
286,10/13/80,54,64.1,-10.1,37,41.8,-4.8,45.5,52.9,-7.4,0.15,-0.15,0,0,0,0,19,12,7,0,0,0,0,0,1980,10,13
287,10/14/80,55,63.8,-8.8,34,41.4,-7.4,44.5,52.6,-8.1,0.14,-0.14,0,0,0,0,20,13,7,0,0,0,0,0,1980,10,14
288,10/15/80,54,63.4,-9.4,35,41.1,-6.1,44.5,52.2,-7.7,0.15,-0.15,0,0,0,0,20,13,7,0,0,0,0,0,1980,10,15
289,10/16/80,70,63,7,43,40.8,2.2,56.5,51.9,4.6,0.14,-0.14,0,0,0,0,8,13,-5,0,0,0,7,0,1980,10,16
290,10/17/80,80,62.6,17.4,52,40.5,11.5,66,51.6,14.4,0.14,-0.14,0,0,0,0,0,14,-14,1,0,1,16,0,1980,10,17
291,10/18/80,69,62.3,6.7,59,40.2,18.8,64,51.2,12.8,0.14,0.11,0,0,0,0,1,14,-13,0,0,0,14,0.25,1980,10,18
292,10/19/80,70,61.9,8.1,44,39.9,4.1,57,50.9,6.1,0.13,-0.13,0,0,0,0,8,14,-6,0,0,0,7,0,1980,10,19
293,10/20/80,60,61.5,-1.5,40,39.6,0.4,50,50.6,-0.6,0.14,-0.14,0,0,0,0,15,14,1,0,0,0,0,0,1980,10,20
294,10/21/80,57,61.2,-4.2,36,39.4,-3.4,46.5,50.3,-3.8,0.14,-0.11,0,0,0,0,18,15,3,0,0,0,0,0.03,1980,10,21
295,10/22/80,55,60.8,-5.8,34,39.1,-5.1,44.5,50,-5.5,0.14,-0.14,0,0,0,0,20,15,5,0,0,0,0,0,1980,10,22
296,10/23/80,51,60.5,-9.5,30,38.8,-8.8,40.5,49.7,-9.2,0.13,-0.13,0,0,0,0,24,15,9,0,0,0,0,0,1980,10,23
297,10/24/80,53,60.1,-7.1,26,38.6,-12.6,39.5,49.3,-9.8,0.13,-0.13,0,0,0,0,25,16,9,0,0,0,0,0,1980,10,24
298,10/25/80,59,59.8,-0.8,34,38.3,-4.3,46.5,49,-2.5,0.13,0.68,0,0,0,0,18,16,2,0,0,0,0,0.81,1980,10,25
299,10/26/80,53,59.4,-6.4,43,38.1,4.9,48,48.7,-0.7,0.13,-0.13,0,0,0,0,17,16,1,0,0,0,0,0,1980,10,26
300,10/27/80,53,59,-6,39,37.9,1.1,46,48.5,-2.5,0.13,-0.13,0,0,0,0,19,17,2,0,0,0,0,0,1980,10,27
301,10/28/80,45,58.7,-13.7,39,37.6,1.4,42,48.2,-6.2,0.13,0.01,0,0,0,0,23,17,6,0,0,0,0,0.14,1980,10,28
302,10/29/80,49,58.3,-9.3,30,37.4,-7.4,39.5,47.9,-8.4,0.12,-0.12,0,0.1,-0.1,0,25,17,8,0,0,0,0,0,1980,10,29
303,10/30/80,50,58,-8,28,37.2,-9.2,39,47.6,-8.6,0.13,-0.13,0,0,0,0,26,17,9,0,0,0,0,0,1980,10,30
304,10/31/80,58,57.6,0.4,25,36.9,-11.9,41.5,47.3,-5.8,0.12,-0.12,0,0,0,0,23,18,5,0,0,0,0,0,1980,10,31
305,11/1/80,52,57.2,-5.2,31,36.7,-5.7,41.5,47,-5.5,0.13,-0.13,0,0,0,0,23,18,5,0,0,0,0,0,1980,11,1
306,11/2/80,47,56.9,-9.9,26,36.5,-10.5,36.5,46.7,-10.2,0.13,-0.13,0,0.1,-0.1,0,28,18,10,0,0,0,0,0,1980,11,2
307,11/3/80,49,56.5,-7.5,20,36.3,-16.3,34.5,46.4,-11.9,0.13,-0.13,0,0,0,0,30,19,11,0,0,0,0,0,1980,11,3
308,11/4/80,58,56.2,1.8,39,36.1,2.9,48.5,46.1,2.4,0.12,-0.02,0,0,0,0,16,19,-3,0,0,0,0,0.1,1980,11,4
309,11/5/80,55,55.8,-0.8,31,35.9,-4.9,43,45.8,-2.8,0.12,-0.12,0,0.1,-0.1,0,22,19,3,0,0,0,0,0,1980,11,5
310,11/6/80,47,55.4,-8.4,24,35.6,-11.6,35.5,45.5,-10,0.13,-0.13,0,0,0,0,29,19,10,0,0,0,0,0,1980,11,6
311,11/7/80,65,55,10,41,35.4,5.6,53,45.2,7.8,0.13,-0.1,0,0.1,-0.1,0,12,20,-8,0,0,0,3,0.03,1980,11,7
312,11/8/80,57,54.7,2.3,28,35.2,-7.2,42.5,44.9,-2.4,0.12,-0.05,0,0,0,0,22,20,2,0,0,0,0,0.07,1980,11,8
313,11/9/80,42,54.3,-12.3,24,35,-11,33,44.6,-11.6,0.13,0.12,0,0,0,0,32,20,12,0,0,0,0,0.25,1980,11,9
314,11/10/80,48,53.9,-5.9,32,34.7,-2.7,40,44.3,-4.3,0.12,-0.12,0,0.1,-0.1,0,25,21,4,0,0,0,0,0,1980,11,10
315,11/11/80,40,53.5,-13.5,32,34.5,-2.5,36,44,-8,0.12,-0.12,0,0,0,0,29,21,8,0,0,0,0,0,1980,11,11
316,11/12/80,44,53.1,-9.1,34,34.3,-0.3,39,43.7,-4.7,0.12,-0.12,0,0.1,-0.1,0,26,21,5,0,0,0,0,0,1980,11,12
317,11/13/80,53,52.7,0.3,29,34,-5,41,43.4,-2.4,0.13,-0.13,0,0,0,0,24,22,2,0,0,0,0,0,1980,11,13
318,11/14/80,60,52.3,7.7,42,33.8,8.2,51,43,8,0.13,-0.13,0,0.1,-0.1,0,14,22,-8,0,0,0,1,0,1980,11,14
319,11/15/80,47,51.9,-4.9,29,33.5,-4.5,38,42.7,-4.7,0.13,-0.13,0,0.1,-0.1,0,27,22,5,0,0,0,0,0,1980,11,15
320,11/16/80,40,51.5,-11.5,26,33.3,-7.3,33,42.4,-9.4,0.13,-0.13,0,0,0,0,32,23,9,0,0,0,0,0,1980,11,16
321,11/17/80,37,51.1,-14.1,18,33,-15,27.5,42,-14.5,0.13,0.12,2.7,0.1,2.6,0,37,23,14,0,0,0,0,0.25,1980,11,17
322,11/18/80,36,50.7,-14.7,29,32.7,-3.7,32.5,41.7,-9.2,0.14,0.74,5.9,0,5.9,7,32,23,9,0,0,0,0,0.88,1980,11,18
323,11/19/80,35,50.3,-15.3,24,32.5,-8.5,29.5,41.4,-11.9,0.14,-0.14,0,0.1,-0.1,4,35,24,11,0,0,0,0,0,1980,11,19
324,11/20/80,45,49.9,-4.9,22,32.2,-10.2,33.5,41,-7.5,0.13,-0.13,0,0.1,-0.1,4,31,24,7,0,0,0,0,0,1980,11,20
325,11/21/80,44,49.4,-5.4,20,31.9,-11.9,32,40.7,-8.7,0.14,-0.14,0,0.1,-0.1,3,33,24,9,0,0,0,0,0,1980,11,21
326,11/22/80,45,49,-4,25,31.6,-6.6,35,40.3,-5.3,0.14,-0.14,0,0.1,-0.1,2,30,25,5,0,0,0,0,0,1980,11,22
327,11/23/80,43,48.6,-5.6,21,31.3,-10.3,32,39.9,-7.9,0.14,-0.14,0,0,0,1,33,25,8,0,0,0,0,0,1980,11,23
328,11/24/80,51,48.2,2.8,38,31,7,44.5,39.6,4.9,0.13,0.72,0,0.1,-0.1,1,20,25,-5,0,0,0,0,0.85,1980,11,24
329,11/25/80,51,47.7,3.3,35,30.7,4.3,43,39.2,3.8,0.13,-0.11,0,0.2,-0.2,0,22,26,-4,0,0,0,0,0.02,1980,11,25
330,11/26/80,43,47.3,-4.3,29,30.4,-1.4,36,38.8,-2.8,0.13,-0.13,0,0,0,0,29,26,3,0,0,0,0,0,1980,11,26
331,11/27/80,37,46.9,-9.9,25,30,-5,31,38.5,-7.5,0.12,-0.12,0,0.1,-0.1,0,34,27,7,0,0,0,0,0,1980,11,27
332,11/28/80,48,46.5,1.5,32,29.7,2.3,40,38.1,1.9,0.14,1.63,0,0.1,-0.1,0,25,27,-2,0,0,0,0,1.77,1980,11,28
333,11/29/80,43,46,-3,31,29.4,1.6,37,37.7,-0.7,0.13,-0.13,0,0.2,-0.2,0,28,27,1,0,0,0,0,0,1980,11,29
